time,block_x,block_y,position_x,position_y,velocity_x,velocity_y,acceleration_x,acceleration_y
0.5500,4,5,5.000000,6.006983,0.000000,0.015572,-0.000000,-0.005585
0.5500,4,6,5.000000,7.000151,0.000000,0.000811,-0.000000,0.002620
0.5500,4,7,5.000000,8.000001,0.000000,0.000012,-0.000000,0.000083
0.5500,5,0,6.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,5,1,6.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,5,2,6.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,5,3,6.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,5,4,6.013965,5.000000,0.031145,0.000000,-0.011169,-0.000000
0.5500,5,5,6.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,5,6,6.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,5,7,6.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,6,0,7.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,6,1,7.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,6,2,7.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,6,3,7.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,6,4,7.000302,5.000000,0.001621,0.000000,0.005241,-0.000000
0.5500,6,5,7.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,6,6,7.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,6,7,7.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,7,0,8.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,7,1,8.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,7,2,8.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,7,3,8.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,7,4,8.000003,5.000000,0.000024,0.000000,0.000167,-0.000000
0.5500,7,5,8.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,7,6,8.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.5500,7,7,8.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,0,0,1.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,0,1,1.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,0,2,1.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,0,3,1.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,0,4,1.000000,5.000000,0.000000,0.000000,0.000003,-0.000000
0.6000,0,5,1.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,0,6,1.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,0,7,1.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,1,0,2.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,1,1,2.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,1,2,2.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,1,3,2.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,1,4,2.000004,5.000000,0.000034,0.000000,0.000206,-0.000000
0.6000,1,5,2.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,1,6,2.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,1,7,2.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,2,0,3.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,2,1,3.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,2,2,3.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,2,3,3.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,2,4,3.000391,5.000000,0.001885,0.000000,0.005299,-0.000000
0.6000,2,5,3.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,2,6,3.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,2,7,3.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,3,0,4.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,3,1,4.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,3,2,4.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,3,3,4.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,3,4,4.015504,5.000000,0.030502,0.000000,-0.014390,-0.000000
0.6000,3,5,4.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,3,6,4.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,3,7,4.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,4,0,5.000000,1.000000,0.000000,0.000000,-0.000000,0.000001
0.6000,4,1,5.000000,2.000002,0.000000,0.000017,-0.000000,0.000103
0.6000,4,2,5.000000,3.000195,0.000000,0.000943,-0.000000,0.002649
0.6000,4,3,5.000000,4.007752,0.000000,0.015251,-0.000000,-0.007195
0.6000,4,4,5.168203,5.084101,-0.064842,-0.032421,0.017766,0.008883
0.6000,4,5,5.000000,6.007752,0.000000,0.015251,-0.000000,-0.007195
0.6000,4,6,5.000000,7.000195,0.000000,0.000943,-0.000000,0.002649
0.6000,4,7,5.000000,8.000002,0.000000,0.000017,-0.000000,0.000103
0.6000,5,0,6.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,5,1,6.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,5,2,6.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,5,3,6.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,5,4,6.015504,5.000000,0.030502,0.000000,-0.014390,-0.000000
0.6000,5,5,6.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,5,6,6.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,5,7,6.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,6,0,7.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,6,1,7.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,6,2,7.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,6,3,7.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,6,4,7.000391,5.000000,0.001885,0.000000,0.005299,-0.000000
0.6000,6,5,7.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,6,6,7.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,6,7,7.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,7,0,8.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,7,1,8.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,7,2,8.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,7,3,8.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,7,4,8.000004,5.000000,0.000034,0.000000,0.000206,-0.000000
0.6000,7,5,8.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,7,6,8.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6000,7,7,8.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,0,0,1.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,0,1,1.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,0,2,1.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,0,3,1.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,0,4,1.000000,5.000000,0.000000,0.000000,0.000004,-0.000000
0.6500,0,5,1.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,0,6,1.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,0,7,1.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,1,0,2.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,1,1,2.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,1,2,2.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,1,3,2.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,1,4,2.000006,5.000000,0.000045,0.000000,0.000247,-0.000000
0.6500,1,5,2.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,1,6,2.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,1,7,2.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,2,0,3.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,2,1,3.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,2,2,3.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,2,3,3.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,2,4,3.000493,5.000000,0.002150,0.000000,0.005287,-0.000000
0.6500,2,5,3.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,2,6,3.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,2,7,3.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,3,0,4.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,3,1,4.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,3,2,4.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,3,3,4.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,3,4,4.017006,5.000000,0.029721,0.000000,-0.016748,-0.000000
0.6500,3,5,4.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,3,6,4.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,3,7,4.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,4,0,5.000000,1.000000,0.000000,0.000000,-0.000000,0.000002
0.6500,4,1,5.000000,2.000003,0.000000,0.000022,-0.000000,0.000124
0.6500,4,2,5.000000,3.000246,0.000000,0.001075,-0.000000,0.002643
0.6500,4,3,5.000000,4.008503,0.000000,0.014860,-0.000000,-0.008374
0.6500,4,4,5.164990,5.082495,-0.063832,-0.031916,0.022420,0.011210
0.6500,4,5,5.000000,6.008503,0.000000,0.014860,-0.000000,-0.008374
0.6500,4,6,5.000000,7.000246,0.000000,0.001075,-0.000000,0.002643
0.6500,4,7,5.000000,8.000003,0.000000,0.000022,-0.000000,0.000124
0.6500,5,0,6.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,5,1,6.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,5,2,6.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,5,3,6.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,5,4,6.017006,5.000000,0.029721,0.000000,-0.016748,-0.000000
0.6500,5,5,6.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,5,6,6.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,5,7,6.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,6,0,7.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,6,1,7.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,6,2,7.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,6,3,7.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,6,4,7.000493,5.000000,0.002150,0.000000,0.005287,-0.000000
0.6500,6,5,7.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,6,6,7.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,6,7,7.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,7,0,8.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,7,1,8.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,7,2,8.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,7,3,8.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,7,4,8.000006,5.000000,0.000045,0.000000,0.000247,-0.000000
0.6500,7,5,8.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,7,6,8.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.6500,7,7,8.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,0,0,1.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,0,1,1.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,0,2,1.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,0,3,1.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,0,4,1.000000,5.000000,0.000001,0.000000,0.000005,-0.000000
0.7000,0,5,1.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,0,6,1.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,0,7,1.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,1,0,2.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,1,1,2.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,1,2,2.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,1,3,2.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,1,4,2.000009,5.000000,0.000058,0.000000,0.000290,-0.000000
0.7000,1,5,2.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,1,6,2.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,1,7,2.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,2,0,3.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,2,1,3.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,2,2,3.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,2,3,3.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,2,4,3.000608,5.000000,0.002413,0.000000,0.005215,-0.000000
0.7000,2,5,3.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,2,6,3.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,2,7,3.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,3,0,4.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,3,1,4.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,3,2,4.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,3,3,4.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,3,4,4.018466,5.000000,0.028839,0.000000,-0.018419,-0.000000
0.7000,3,5,4.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,3,6,4.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,3,7,4.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,4,0,5.000000,1.000000,0.000000,0.000000,-0.000000,0.000003
0.7000,4,1,5.000000,2.000004,0.000000,0.000029,-0.000000,0.000145
0.7000,4,2,5.000000,3.000304,0.000000,0.001206,-0.000000,0.002608
0.7000,4,3,5.000000,4.009233,0.000000,0.014419,-0.000000,-0.009210
0.7000,4,4,5.161834,5.080917,-0.062621,-0.031311,0.025817,0.012909
0.7000,4,5,5.000000,6.009233,0.000000,0.014419,-0.000000,-0.009210
0.7000,4,6,5.000000,7.000304,0.000000,0.001206,-0.000000,0.002608
0.7000,4,7,5.000000,8.000004,0.000000,0.000029,-0.000000,0.000145
0.7000,5,0,6.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,5,1,6.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,5,2,6.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,5,3,6.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,5,4,6.018466,5.000000,0.028839,0.000000,-0.018419,-0.000000
0.7000,5,5,6.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,5,6,6.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,5,7,6.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,6,0,7.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,6,1,7.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,6,2,7.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,6,3,7.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,6,4,7.000608,5.000000,0.002413,0.000000,0.005215,-0.000000
0.7000,6,5,7.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,6,6,7.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,6,7,7.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,7,0,8.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,7,1,8.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,7,2,8.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,7,3,8.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,7,4,8.000009,5.000000,0.000058,0.000000,0.000290,-0.000000
0.7000,7,5,8.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,7,6,8.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7000,7,7,8.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,0,0,1.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,0,1,1.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,0,2,1.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,0,3,1.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,0,4,1.000000,5.000000,0.000001,0.000000,0.000007,-0.000000
0.7500,0,5,1.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,0,6,1.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,0,7,1.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,1,0,2.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,1,1,2.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,1,2,2.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,1,3,2.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,1,4,2.000012,5.000000,0.000074,0.000000,0.000334,-0.000000
0.7500,1,5,2.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,1,6,2.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,1,7,2.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,2,0,3.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,2,1,3.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,2,2,3.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,2,3,3.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,2,4,3.000737,5.000000,0.002671,0.000000,0.005095,-0.000000
0.7500,2,5,3.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,2,6,3.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,2,7,3.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,3,0,4.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,3,1,4.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,3,2,4.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,3,3,4.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,3,4,4.019879,5.000000,0.027888,0.000000,-0.019548,-0.000000
0.7500,3,5,4.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,3,6,4.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,3,7,4.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,4,0,5.000000,1.000000,0.000000,0.000000,-0.000000,0.000003
0.7500,4,1,5.000000,2.000006,0.000000,0.000037,-0.000000,0.000167
0.7500,4,2,5.000000,3.000368,0.000000,0.001335,-0.000000,0.002547
0.7500,4,3,5.000000,4.009940,0.000000,0.013944,-0.000000,-0.009774
0.7500,4,4,5.158743,5.079372,-0.061267,-0.030633,0.028225,0.014112
0.7500,4,5,5.000000,6.009940,0.000000,0.013944,-0.000000,-0.009774
0.7500,4,6,5.000000,7.000368,0.000000,0.001335,-0.000000,0.002547
0.7500,4,7,5.000000,8.000006,0.000000,0.000037,-0.000000,0.000167
0.7500,5,0,6.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,5,1,6.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,5,2,6.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,5,3,6.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,5,4,6.019879,5.000000,0.027888,0.000000,-0.019548,-0.000000
0.7500,5,5,6.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,5,6,6.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,5,7,6.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,6,0,7.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,6,1,7.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,6,2,7.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,6,3,7.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,6,4,7.000737,5.000000,0.002671,0.000000,0.005095,-0.000000
0.7500,6,5,7.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,6,6,7.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,6,7,7.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,7,0,8.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,7,1,8.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,7,2,8.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,7,3,8.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,7,4,8.000012,5.000000,0.000074,0.000000,0.000334,-0.000000
0.7500,7,5,8.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,7,6,8.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.7500,7,7,8.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,0,0,1.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,0,1,1.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,0,2,1.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,0,3,1.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,0,4,1.000000,5.000000,0.000001,0.000000,0.000009,-0.000000
0.8000,0,5,1.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,0,6,1.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,0,7,1.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,1,0,2.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,1,1,2.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,1,2,2.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,1,3,2.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,1,4,2.000017,5.000000,0.000092,0.000000,0.000377,-0.000000
0.8000,1,5,2.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,1,6,2.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,1,7,2.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,2,0,3.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,2,1,3.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,2,2,3.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,2,3,3.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,2,4,3.000878,5.000000,0.002922,0.000000,0.004934,-0.000000
0.8000,2,5,3.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,2,6,3.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,2,7,3.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,3,0,4.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,3,1,4.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,3,2,4.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,3,3,4.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,3,4,4.021244,5.000000,0.026891,0.000000,-0.020248,-0.000000
0.8000,3,5,4.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,3,6,4.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,3,7,4.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,4,0,5.000000,1.000000,0.000000,0.000001,-0.000000,0.000004
0.8000,4,1,5.000000,2.000008,0.000000,0.000046,-0.000000,0.000189
0.8000,4,2,5.000000,3.000439,0.000000,0.001461,-0.000000,0.002467
0.8000,4,3,5.000000,4.010622,0.000000,0.013446,-0.000000,-0.010124
0.8000,4,4,5.155723,5.077862,-0.059812,-0.029906,0.029854,0.014927
0.8000,4,5,5.000000,6.010622,0.000000,0.013446,-0.000000,-0.010124
0.8000,4,6,5.000000,7.000439,0.000000,0.001461,-0.000000,0.002467
0.8000,4,7,5.000000,8.000008,0.000000,0.000046,-0.000000,0.000189
0.8000,5,0,6.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,5,1,6.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,5,2,6.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,5,3,6.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,5,4,6.021244,5.000000,0.026891,0.000000,-0.020248,-0.000000
0.8000,5,5,6.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,5,6,6.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,5,7,6.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,6,0,7.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,6,1,7.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,6,2,7.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,6,3,7.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,6,4,7.000878,5.000000,0.002922,0.000000,0.004934,-0.000000
0.8000,6,5,7.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,6,6,7.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,6,7,7.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,7,0,8.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
0.8000,7,1,8.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
